transaction_id,item_id,timestamp,location,platform,quantity,price
2023-12-25_UK_Walmart,Fish Oil,2023-12-25,UK,Walmart,150,36.73
2023-12-25_Canada_Amazon,Multivitamin,2023-12-25,Canada,Amazon,169,44.07
2023-12-25_UK_Amazon,Pre-Workout,2023-12-25,UK,Amazon,166,34.69
2023-12-25_UK_Walmart,BCAA,2023-12-25,UK,Walmart,148,43.49
2023-12-25_USA_Walmart,Creatine,2023-12-25,USA,Walmart,144,32.76
2023-12-25_Canada_Walmart,Zinc,2023-12-25,Canada,Walmart,167,39.06
2023-12-25_USA_iHerb,Collagen Peptides,2023-12-25,USA,iHerb,140,56.41
2023-12-25_UK_Amazon,Magnesium,2023-12-25,UK,Amazon,141,41.16
2023-12-25_USA_Walmart,Ashwagandha,2023-12-25,USA,Walmart,152,13.95
2023-12-25_Canada_iHerb,Melatonin,2023-12-25,Canada,iHerb,130,48.65
2023-12-25_UK_Amazon,Biotin,2023-12-25,UK,Amazon,165,54.25
2023-12-25_UK_Walmart,Green Tea Extract,2023-12-25,UK,Walmart,147,58.77
2023-12-25_UK_Walmart,Iron Supplement,2023-12-25,UK,Walmart,143,17.61
2023-12-25_UK_iHerb,Electrolyte Powder,2023-12-25,UK,iHerb,166,16.18
2024-01-01_UK_Amazon,Whey Protein,2024-01-01,UK,Amazon,140,58.59
2024-01-01_USA_Walmart,Vitamin C,2024-01-01,USA,Walmart,143,22.12
2024-01-01_USA_Walmart,Fish Oil,2024-01-01,USA,Walmart,147,18.28
2024-01-01_USA_iHerb,Multivitamin,2024-01-01,USA,iHerb,146,10.05
2024-01-01_Canada_iHerb,Pre-Workout,2024-01-01,Canada,iHerb,152,59.96
2024-01-01_UK_Amazon,BCAA,2024-01-01,UK,Amazon,157,10.48
2024-01-01_Canada_iHerb,Creatine,2024-01-01,Canada,iHerb,168,30.67
2024-01-01_Canada_Walmart,Zinc,2024-01-01,Canada,Walmart,159,24.57
2024-01-01_USA_Walmart,Collagen Peptides,2024-01-01,USA,Walmart,161,27.2
2024-01-01_Canada_Amazon,Magnesium,2024-01-01,Canada,Amazon,150,47.56
2024-01-01_Canada_Walmart,Ashwagandha,2024-01-01,Canada,Walmart,172,15.23
2024-01-01_Canada_Amazon,Melatonin,2024-01-01,Canada,Amazon,138,31.01
2024-01-01_USA_Walmart,Biotin,2024-01-01,USA,Walmart,153,53.99
2024-01-01_Canada_Amazon,Green Tea Extract,2024-01-01,Canada,Amazon,150,13.46
2024-01-01_UK_iHerb,Iron Supplement,2024-01-01,UK,iHerb,145,17.34
2024-01-01_USA_Amazon,Electrolyte Powder,2024-01-01,USA,Amazon,168,46.22
2024-01-08_USA_iHerb,Whey Protein,2024-01-08,USA,iHerb,149,52.31
2024-01-08_UK_iHerb,Vitamin C,2024-01-08,UK,iHerb,138,13.73
2024-01-08_UK_Walmart,Fish Oil,2024-01-08,UK,Walmart,158,47.55
2024-01-08_USA_Walmart,Multivitamin,2024-01-08,USA,Walmart,159,55.18
2024-01-08_USA_Walmart,Pre-Workout,2024-01-08,USA,Walmart,159,18.21
2024-01-08_USA_Amazon,BCAA,2024-01-08,USA,Amazon,147,44.67
2024-01-08_Canada_Amazon,Creatine,2024-01-08,Canada,Amazon,152,59.91
2024-01-08_Canada_iHerb,Zinc,2024-01-08,Canada,iHerb,146,39.91
2024-01-08_UK_iHerb,Collagen Peptides,2024-01-08,UK,iHerb,159,40.29
2024-01-08_Canada_Walmart,Magnesium,2024-01-08,Canada,Walmart,162,36.24
2024-01-08_UK_Amazon,Ashwagandha,2024-01-08,UK,Amazon,137,19.2
2024-01-08_USA_Amazon,Melatonin,2024-01-08,USA,Amazon,155,15.01
2024-01-08_UK_Amazon,Biotin,2024-01-08,UK,Amazon,147,19.64
2024-01-08_UK_Walmart,Green Tea Extract,2024-01-08,UK,Walmart,139,54.63
2024-01-08_UK_Amazon,Iron Supplement,2024-01-08,UK,Amazon,132,39.2
2024-01-08_USA_iHerb,Electrolyte Powder,2024-01-08,USA,iHerb,149,22.13
2024-01-15_Canada_iHerb,Whey Protein,2024-01-15,Canada,iHerb,148,53.47
2024-01-15_UK_Walmart,Vitamin C,2024-01-15,UK,Walmart,128,29.03
2024-01-15_Canada_Amazon,Fish Oil,2024-01-15,Canada,Amazon,149,18.52
2024-01-15_UK_Amazon,Multivitamin,2024-01-15,UK,Amazon,156,39.88
2024-01-15_UK_iHerb,Pre-Workout,2024-01-15,UK,iHerb,157,10.93
2024-01-15_Canada_iHerb,BCAA,2024-01-15,Canada,iHerb,141,56.16
2024-01-15_Canada_Walmart,Creatine,2024-01-15,Canada,Walmart,148,51.78
2024-01-15_USA_iHerb,Zinc,2024-01-15,USA,iHerb,126,30.46
2024-01-15_USA_Walmart,Collagen Peptides,2024-01-15,USA,Walmart,155,22.76
2024-01-15_USA_iHerb,Magnesium,2024-01-15,USA,iHerb,149,40.96
2024-01-15_UK_Amazon,Ashwagandha,2024-01-15,UK,Amazon,146,13.81
2024-01-15_USA_iHerb,Melatonin,2024-01-15,USA,iHerb,133,10.17
2024-01-15_Canada_iHerb,Biotin,2024-01-15,Canada,iHerb,171,36.96
2024-01-15_Canada_Walmart,Green Tea Extract,2024-01-15,Canada,Walmart,148,45.02
2024-01-15_Canada_iHerb,Iron Supplement,2024-01-15,Canada,iHerb,160,34.93
2024-01-15_UK_iHerb,Electrolyte Powder,2024-01-15,UK,iHerb,148,34.98
2024-01-22_USA_iHerb,Whey Protein,2024-01-22,USA,iHerb,158,30.68
2024-01-22_USA_iHerb,Vitamin C,2024-01-22,USA,iHerb,148,44.82
2024-01-22_UK_iHerb,Fish Oil,2024-01-22,UK,iHerb,183,12.62
2024-01-22_Canada_Walmart,Multivitamin,2024-01-22,Canada,Walmart,147,36.08
2024-01-22_Canada_iHerb,Pre-Workout,2024-01-22,Canada,iHerb,168,26.34
2024-01-22_UK_Walmart,BCAA,2024-01-22,UK,Walmart,131,28.27
2024-01-22_Canada_iHerb,Creatine,2024-01-22,Canada,iHerb,158,29.48
2024-01-22_Canada_iHerb,Zinc,2024-01-22,Canada,iHerb,154,41.06
2024-01-22_Canada_iHerb,Collagen Peptides,2024-01-22,Canada,iHerb,152,31.33
2024-01-22_USA_Walmart,Magnesium,2024-01-22,USA,Walmart,154,35.55
2024-01-22_UK_Amazon,Ashwagandha,2024-01-22,UK,Amazon,154,47.45
2024-01-22_USA_iHerb,Melatonin,2024-01-22,USA,iHerb,144,13.59
2024-01-22_USA_Amazon,Biotin,2024-01-22,USA,Amazon,140,41.34
2024-01-22_UK_Amazon,Green Tea Extract,2024-01-22,UK,Amazon,150,59.79
2024-01-22_USA_Walmart,Iron Supplement,2024-01-22,USA,Walmart,151,48.77
2024-01-22_Canada_iHerb,Electrolyte Powder,2024-01-22,Canada,iHerb,162,29.83
2024-01-29_Canada_Walmart,Whey Protein,2024-01-29,Canada,Walmart,149,23.06
2024-01-29_Canada_Walmart,Vitamin C,2024-01-29,Canada,Walmart,156,23.56
2024-01-29_UK_Walmart,Fish Oil,2024-01-29,UK,Walmart,143,35.54
2024-01-29_UK_Walmart,Multivitamin,2024-01-29,UK,Walmart,152,52.95
2024-01-29_UK_Amazon,Pre-Workout,2024-01-29,UK,Amazon,136,10.49
2024-01-29_Canada_Walmart,BCAA,2024-01-29,Canada,Walmart,140,36.49
2024-01-29_UK_Amazon,Creatine,2024-01-29,UK,Amazon,160,28.05
2024-01-29_USA_iHerb,Zinc,2024-01-29,USA,iHerb,154,14.12
2024-01-29_USA_iHerb,Collagen Peptides,2024-01-29,USA,iHerb,141,16.95
2024-01-29_USA_iHerb,Magnesium,2024-01-29,USA,iHerb,160,18.64
2024-01-29_UK_Amazon,Ashwagandha,2024-01-29,UK,Amazon,153,17.75
2024-01-29_USA_Walmart,Melatonin,2024-01-29,USA,Walmart,131,47.23
2024-01-29_UK_Walmart,Biotin,2024-01-29,UK,Walmart,171,20.86
2024-01-29_USA_iHerb,Green Tea Extract,2024-01-29,USA,iHerb,126,31.6
2024-01-29_USA_Walmart,Iron Supplement,2024-01-29,USA,Walmart,166,36.53
2024-01-29_USA_Amazon,Electrolyte Powder,2024-01-29,USA,Amazon,145,52.12
2024-02-05_USA_Walmart,Whey Protein,2024-02-05,USA,Walmart,144,38.98
2024-02-05_UK_Amazon,Vitamin C,2024-02-05,UK,Amazon,153,23.1
2024-02-05_UK_iHerb,Fish Oil,2024-02-05,UK,iHerb,141,21.94
2024-02-05_Canada_Walmart,Multivitamin,2024-02-05,Canada,Walmart,140,50.61
2024-02-05_UK_Walmart,Pre-Workout,2024-02-05,UK,Walmart,130,58.9
2024-02-05_UK_Amazon,BCAA,2024-02-05,UK,Amazon,151,18.15
2024-02-05_Canada_Amazon,Creatine,2024-02-05,Canada,Amazon,151,40.19
2024-02-05_USA_Walmart,Zinc,2024-02-05,USA,Walmart,166,35.11
2024-02-05_Canada_Amazon,Collagen Peptides,2024-02-05,Canada,Amazon,157,18.19
2024-02-05_Canada_iHerb,Magnesium,2024-02-05,Canada,iHerb,141,44.79
2024-02-05_UK_iHerb,Ashwagandha,2024-02-05,UK,iHerb,152,48.16
2024-02-05_Canada_Walmart,Melatonin,2024-02-05,Canada,Walmart,140,32.1
2024-02-05_Canada_Walmart,Biotin,2024-02-05,Canada,Walmart,165,26.98
2024-02-05_Canada_Walmart,Green Tea Extract,2024-02-05,Canada,Walmart,161,57.44
2024-02-05_Canada_Amazon,Iron Supplement,2024-02-05,Canada,Amazon,130,55.05
2024-02-05_USA_iHerb,Electrolyte Powder,2024-02-05,USA,iHerb,143,18.61
2024-02-12_USA_iHerb,Whey Protein,2024-02-12,USA,iHerb,144,34.1
2024-02-12_UK_iHerb,Vitamin C,2024-02-12,UK,iHerb,133,21.52
2024-02-12_Canada_Walmart,Fish Oil,2024-02-12,Canada,Walmart,134,27.1
2024-02-12_UK_Amazon,Multivitamin,2024-02-12,UK,Amazon,140,25.99
2024-02-12_USA_Amazon,Pre-Workout,2024-02-12,USA,Amazon,151,17.45
2024-02-12_UK_Walmart,BCAA,2024-02-12,UK,Walmart,132,15.62
2024-02-12_Canada_Amazon,Creatine,2024-02-12,Canada,Amazon,128,38.98
2024-02-12_Canada_iHerb,Zinc,2024-02-12,Canada,iHerb,121,47.6
2024-02-12_Canada_Walmart,Collagen Peptides,2024-02-12,Canada,Walmart,126,25.68
2024-02-12_UK_Walmart,Magnesium,2024-02-12,UK,Walmart,170,48.29
2024-02-12_USA_iHerb,Ashwagandha,2024-02-12,USA,iHerb,140,55.64
2024-02-12_USA_iHerb,Melatonin,2024-02-12,USA,iHerb,153,48.65
2024-02-12_Canada_Amazon,Biotin,2024-02-12,Canada,Amazon,142,30.79
2024-02-12_UK_iHerb,Green Tea Extract,2024-02-12,UK,iHerb,136,44.55
2024-02-12_USA_Walmart,Iron Supplement,2024-02-12,USA,Walmart,136,49.31
2024-02-12_Canada_iHerb,Electrolyte Powder,2024-02-12,Canada,iHerb,150,49.81
2024-02-19_UK_Amazon,Whey Protein,2024-02-19,UK,Amazon,139,35.15
2024-02-19_UK_Walmart,Vitamin C,2024-02-19,UK,Walmart,159,30.48
2024-02-19_UK_Amazon,Fish Oil,2024-02-19,UK,Amazon,147,57.36
2024-02-19_USA_iHerb,Multivitamin,2024-02-19,USA,iHerb,123,24.41
2024-02-19_USA_Amazon,Pre-Workout,2024-02-19,USA,Amazon,167,42.6
2024-02-19_Canada_iHerb,BCAA,2024-02-19,Canada,iHerb,163,45.09
2024-02-19_Canada_Walmart,Creatine,2024-02-19,Canada,Walmart,144,13.91
2024-02-19_USA_Amazon,Zinc,2024-02-19,USA,Amazon,152,19.29
2024-02-19_USA_iHerb,Collagen Peptides,2024-02-19,USA,iHerb,142,25.52
2024-02-19_Canada_Amazon,Magnesium,2024-02-19,Canada,Amazon,143,13.74
2024-02-19_USA_Walmart,Ashwagandha,2024-02-19,USA,Walmart,160,50.23
2024-02-19_Canada_iHerb,Melatonin,2024-02-19,Canada,iHerb,157,40.06
2024-02-19_UK_Walmart,Biotin,2024-02-19,UK,Walmart,150,13.89
2024-02-19_USA_Amazon,Green Tea Extract,2024-02-19,USA,Amazon,155,19.51
2024-02-19_Canada_iHerb,Iron Supplement,2024-02-19,Canada,iHerb,140,40.68
2024-02-19_USA_Amazon,Electrolyte Powder,2024-02-19,USA,Amazon,161,23.61
2024-02-26_USA_iHerb,Whey Protein,2024-02-26,USA,iHerb,148,59.44
2024-02-26_USA_Walmart,Vitamin C,2024-02-26,USA,Walmart,135,16.55
2024-02-26_USA_Walmart,Fish Oil,2024-02-26,USA,Walmart,143,56.58
2024-02-26_Canada_Amazon,Multivitamin,2024-02-26,Canada,Amazon,140,21.15
2024-02-26_UK_Amazon,Pre-Workout,2024-02-26,UK,Amazon,123,42.1
2024-02-26_USA_iHerb,BCAA,2024-02-26,USA,iHerb,162,15.27
2024-02-26_UK_Amazon,Creatine,2024-02-26,UK,Amazon,125,34.38
2024-02-26_Canada_Amazon,Zinc,2024-02-26,Canada,Amazon,142,43.55
2024-02-26_USA_Walmart,Collagen Peptides,2024-02-26,USA,Walmart,139,22.04
2024-02-26_UK_Amazon,Magnesium,2024-02-26,UK,Amazon,145,31.97
2024-02-26_Canada_Amazon,Ashwagandha,2024-02-26,Canada,Amazon,140,41.09
2024-02-26_USA_Walmart,Melatonin,2024-02-26,USA,Walmart,147,13.5
2024-02-26_USA_iHerb,Biotin,2024-02-26,USA,iHerb,159,51.36
2024-02-26_Canada_iHerb,Green Tea Extract,2024-02-26,Canada,iHerb,166,24.76
2024-02-26_USA_Walmart,Iron Supplement,2024-02-26,USA,Walmart,174,40.28
2024-02-26_UK_Walmart,Electrolyte Powder,2024-02-26,UK,Walmart,140,29.35
2024-03-04_Canada_iHerb,Whey Protein,2024-03-04,Canada,iHerb,163,32.01
2024-03-04_Canada_Walmart,Vitamin C,2024-03-04,Canada,Walmart,177,35.39
2024-03-04_USA_Amazon,Fish Oil,2024-03-04,USA,Amazon,151,13.24
2024-03-04_UK_Amazon,Multivitamin,2024-03-04,UK,Amazon,145,26.4
2024-03-04_Canada_iHerb,Pre-Workout,2024-03-04,Canada,iHerb,161,23.22
2024-03-04_Canada_iHerb,BCAA,2024-03-04,Canada,iHerb,169,21.34
2024-03-04_Canada_Amazon,Creatine,2024-03-04,Canada,Amazon,168,31.03
2024-03-04_USA_Walmart,Zinc,2024-03-04,USA,Walmart,162,55.58
2024-03-04_UK_iHerb,Collagen Peptides,2024-03-04,UK,iHerb,158,52.73
2024-03-04_USA_Amazon,Magnesium,2024-03-04,USA,Amazon,142,12.01
2024-03-04_Canada_iHerb,Ashwagandha,2024-03-04,Canada,iHerb,145,36.88
2024-03-04_Canada_iHerb,Melatonin,2024-03-04,Canada,iHerb,141,57.46
2024-03-04_USA_Walmart,Biotin,2024-03-04,USA,Walmart,161,16.43
2024-03-04_Canada_iHerb,Green Tea Extract,2024-03-04,Canada,iHerb,150,54.93
2024-03-04_Canada_Amazon,Iron Supplement,2024-03-04,Canada,Amazon,133,39.78
2024-03-04_USA_Amazon,Electrolyte Powder,2024-03-04,USA,Amazon,155,27.89
2024-03-11_USA_Walmart,Whey Protein,2024-03-11,USA,Walmart,160,37.56
2024-03-11_UK_Walmart,Vitamin C,2024-03-11,UK,Walmart,142,13.15
2024-03-11_USA_Walmart,Fish Oil,2024-03-11,USA,Walmart,146,57.34
2024-03-11_USA_Amazon,Multivitamin,2024-03-11,USA,Amazon,145,40.09
2024-03-11_Canada_iHerb,Pre-Workout,2024-03-11,Canada,iHerb,149,31.16
2024-03-11_USA_Amazon,BCAA,2024-03-11,USA,Amazon,143,59.48
2024-03-11_USA_Walmart,Creatine,2024-03-11,USA,Walmart,174,10.13
2024-03-11_UK_Walmart,Zinc,2024-03-11,UK,Walmart,147,31.94
2024-03-11_Canada_iHerb,Collagen Peptides,2024-03-11,Canada,iHerb,153,25.42
2024-03-11_UK_iHerb,Magnesium,2024-03-11,UK,iHerb,143,28.06
2024-03-11_UK_iHerb,Ashwagandha,2024-03-11,UK,iHerb,171,56.0
2024-03-11_Canada_iHerb,Melatonin,2024-03-11,Canada,iHerb,165,31.81
2024-03-11_UK_Walmart,Biotin,2024-03-11,UK,Walmart,164,46.84
2024-03-11_USA_Amazon,Green Tea Extract,2024-03-11,USA,Amazon,158,31.32
2024-03-11_Canada_Walmart,Iron Supplement,2024-03-11,Canada,Walmart,158,21.18
2024-03-11_USA_Walmart,Electrolyte Powder,2024-03-11,USA,Walmart,150,20.41
2024-03-18_USA_Walmart,Whey Protein,2024-03-18,USA,Walmart,168,30.3
2024-03-18_USA_Amazon,Vitamin C,2024-03-18,USA,Amazon,152,36.8
2024-03-18_Canada_iHerb,Fish Oil,2024-03-18,Canada,iHerb,127,55.66
2024-03-18_UK_iHerb,Multivitamin,2024-03-18,UK,iHerb,164,40.48
2024-03-18_USA_Walmart,Pre-Workout,2024-03-18,USA,Walmart,136,19.58
2024-03-18_UK_iHerb,BCAA,2024-03-18,UK,iHerb,156,43.83
2024-03-18_UK_Amazon,Creatine,2024-03-18,UK,Amazon,150,52.98
2024-03-18_UK_iHerb,Zinc,2024-03-18,UK,iHerb,156,41.14
2024-03-18_USA_Amazon,Collagen Peptides,2024-03-18,USA,Amazon,146,36.18
2024-03-18_UK_iHerb,Magnesium,2024-03-18,UK,iHerb,133,54.56
2024-03-18_UK_Amazon,Ashwagandha,2024-03-18,UK,Amazon,146,20.01
2024-03-18_USA_Amazon,Melatonin,2024-03-18,USA,Amazon,162,40.32
2024-03-18_Canada_Walmart,Biotin,2024-03-18,Canada,Walmart,164,52.9
2024-03-18_Canada_Amazon,Green Tea Extract,2024-03-18,Canada,Amazon,143,47.58
2024-03-18_Canada_Amazon,Iron Supplement,2024-03-18,Canada,Amazon,191,13.43
2024-03-18_UK_Amazon,Electrolyte Powder,2024-03-18,UK,Amazon,182,11.26
2024-03-25_UK_iHerb,Whey Protein,2024-03-25,UK,iHerb,148,13.23
2024-03-25_Canada_Walmart,Vitamin C,2024-03-25,Canada,Walmart,158,19.26
2024-03-25_UK_iHerb,Fish Oil,2024-03-25,UK,iHerb,137,59.72
2024-03-25_Canada_iHerb,Multivitamin,2024-03-25,Canada,iHerb,147,55.55
2024-03-25_UK_iHerb,Pre-Workout,2024-03-25,UK,iHerb,142,16.62
2024-03-25_Canada_Walmart,BCAA,2024-03-25,Canada,Walmart,150,39.1
2024-03-25_USA_iHerb,Creatine,2024-03-25,USA,iHerb,147,13.55
2024-03-25_Canada_Amazon,Zinc,2024-03-25,Canada,Amazon,159,13.13
2024-03-25_USA_iHerb,Collagen Peptides,2024-03-25,USA,iHerb,153,49.39
2024-03-25_Canada_Amazon,Magnesium,2024-03-25,Canada,Amazon,171,34.1
2024-03-25_UK_Walmart,Ashwagandha,2024-03-25,UK,Walmart,147,30.19
2024-03-25_Canada_iHerb,Melatonin,2024-03-25,Canada,iHerb,134,12.28
2024-03-25_UK_Walmart,Biotin,2024-03-25,UK,Walmart,154,44.03
2024-03-25_USA_Walmart,Green Tea Extract,2024-03-25,USA,Walmart,143,18.08
2024-03-25_Canada_Walmart,Iron Supplement,2024-03-25,Canada,Walmart,175,49.15
2024-03-25_Canada_Amazon,Electrolyte Powder,2024-03-25,Canada,Amazon,158,21.24
2024-04-01_USA_Amazon,Whey Protein,2024-04-01,USA,Amazon,148,27.26
2024-04-01_USA_Amazon,Vitamin C,2024-04-01,USA,Amazon,150,53.04
2024-04-01_USA_Walmart,Fish Oil,2024-04-01,USA,Walmart,130,30.22
2024-04-01_Canada_Amazon,Multivitamin,2024-04-01,Canada,Amazon,157,45.08
2024-04-01_UK_Walmart,Pre-Workout,2024-04-01,UK,Walmart,163,28.21
2024-04-01_UK_Amazon,BCAA,2024-04-01,UK,Amazon,155,16.02
2024-04-01_Canada_Amazon,Creatine,2024-04-01,Canada,Amazon,148,34.93
2024-04-01_Canada_Walmart,Zinc,2024-04-01,Canada,Walmart,157,11.45
2024-04-01_USA_Walmart,Collagen Peptides,2024-04-01,USA,Walmart,162,52.23
2024-04-01_USA_Walmart,Magnesium,2024-04-01,USA,Walmart,146,27.56
2024-04-01_UK_Walmart,Ashwagandha,2024-04-01,UK,Walmart,144,12.58
2024-04-01_USA_Amazon,Melatonin,2024-04-01,USA,Amazon,164,24.94
2024-04-01_USA_Walmart,Biotin,2024-04-01,USA,Walmart,154,28.72
2024-04-01_UK_Amazon,Green Tea Extract,2024-04-01,UK,Amazon,162,34.34
2024-04-01_UK_iHerb,Iron Supplement,2024-04-01,UK,iHerb,159,20.81
2024-04-01_UK_Walmart,Electrolyte Powder,2024-04-01,UK,Walmart,164,33.0
2024-04-08_Canada_iHerb,Whey Protein,2024-04-08,Canada,iHerb,128,39.7
2024-04-08_USA_Walmart,Vitamin C,2024-04-08,USA,Walmart,135,16.25
2024-04-08_USA_iHerb,Fish Oil,2024-04-08,USA,iHerb,141,33.91
2024-04-08_USA_Amazon,Multivitamin,2024-04-08,USA,Amazon,151,25.81
2024-04-08_USA_Amazon,Pre-Workout,2024-04-08,USA,Amazon,144,52.26
2024-04-08_Canada_Amazon,BCAA,2024-04-08,Canada,Amazon,146,43.17
2024-04-08_UK_Walmart,Creatine,2024-04-08,UK,Walmart,167,30.35
2024-04-08_Canada_Amazon,Zinc,2024-04-08,Canada,Amazon,148,55.03
2024-04-08_Canada_iHerb,Collagen Peptides,2024-04-08,Canada,iHerb,148,14.84
2024-04-08_Canada_Amazon,Magnesium,2024-04-08,Canada,Amazon,147,33.38
2024-04-08_Canada_Walmart,Ashwagandha,2024-04-08,Canada,Walmart,180,11.91
2024-04-08_UK_iHerb,Melatonin,2024-04-08,UK,iHerb,150,35.25
2024-04-08_UK_Amazon,Biotin,2024-04-08,UK,Amazon,144,32.63
2024-04-08_UK_iHerb,Green Tea Extract,2024-04-08,UK,iHerb,139,39.94
2024-04-08_Canada_Amazon,Iron Supplement,2024-04-08,Canada,Amazon,143,30.17
2024-04-08_USA_Walmart,Electrolyte Powder,2024-04-08,USA,Walmart,152,47.13
2024-04-15_Canada_Walmart,Whey Protein,2024-04-15,Canada,Walmart,153,52.13
2024-04-15_Canada_iHerb,Vitamin C,2024-04-15,Canada,iHerb,130,47.6
2024-04-15_USA_Amazon,Fish Oil,2024-04-15,USA,Amazon,173,41.91
2024-04-15_UK_Amazon,Multivitamin,2024-04-15,UK,Amazon,132,15.78
2024-04-15_UK_Walmart,Pre-Workout,2024-04-15,UK,Walmart,145,45.58
2024-04-15_USA_Walmart,BCAA,2024-04-15,USA,Walmart,125,47.73
2024-04-15_UK_Walmart,Creatine,2024-04-15,UK,Walmart,150,20.94
2024-04-15_USA_iHerb,Zinc,2024-04-15,USA,iHerb,161,25.76
2024-04-15_USA_iHerb,Collagen Peptides,2024-04-15,USA,iHerb,173,44.3
2024-04-15_USA_iHerb,Magnesium,2024-04-15,USA,iHerb,168,24.11
2024-04-15_Canada_iHerb,Ashwagandha,2024-04-15,Canada,iHerb,169,33.89
2024-04-15_USA_iHerb,Melatonin,2024-04-15,USA,iHerb,152,28.29
2024-04-15_USA_Walmart,Biotin,2024-04-15,USA,Walmart,149,33.39
2024-04-15_USA_Walmart,Green Tea Extract,2024-04-15,USA,Walmart,150,25.13
2024-04-15_Canada_Amazon,Iron Supplement,2024-04-15,Canada,Amazon,167,59.52
2024-04-15_Canada_iHerb,Electrolyte Powder,2024-04-15,Canada,iHerb,147,27.2
2024-04-22_Canada_Walmart,Whey Protein,2024-04-22,Canada,Walmart,162,36.63
2024-04-22_USA_iHerb,Vitamin C,2024-04-22,USA,iHerb,154,58.47
2024-04-22_Canada_Walmart,Fish Oil,2024-04-22,Canada,Walmart,150,54.11
2024-04-22_UK_Amazon,Multivitamin,2024-04-22,UK,Amazon,148,57.97
2024-04-22_UK_Amazon,Pre-Workout,2024-04-22,UK,Amazon,166,42.99
2024-04-22_USA_Amazon,BCAA,2024-04-22,USA,Amazon,153,26.25
2024-04-22_Canada_iHerb,Creatine,2024-04-22,Canada,iHerb,175,25.73
2024-04-22_Canada_iHerb,Zinc,2024-04-22,Canada,iHerb,150,12.01
2024-04-22_UK_iHerb,Collagen Peptides,2024-04-22,UK,iHerb,167,51.64
2024-04-22_USA_iHerb,Magnesium,2024-04-22,USA,iHerb,171,22.21
2024-04-22_USA_iHerb,Ashwagandha,2024-04-22,USA,iHerb,139,51.52
2024-04-22_UK_Walmart,Melatonin,2024-04-22,UK,Walmart,158,56.78
2024-04-22_USA_iHerb,Biotin,2024-04-22,USA,iHerb,148,45.49
2024-04-22_Canada_Amazon,Green Tea Extract,2024-04-22,Canada,Amazon,154,45.99
2024-04-22_USA_Amazon,Iron Supplement,2024-04-22,USA,Amazon,175,21.84
2024-04-22_UK_Walmart,Electrolyte Powder,2024-04-22,UK,Walmart,167,11.92
2024-04-29_USA_Walmart,Whey Protein,2024-04-29,USA,Walmart,155,41.69
2024-04-29_USA_Walmart,Vitamin C,2024-04-29,USA,Walmart,132,17.74
2024-04-29_Canada_Walmart,Fish Oil,2024-04-29,Canada,Walmart,162,50.85
2024-04-29_Canada_Amazon,Multivitamin,2024-04-29,Canada,Amazon,137,24.45
2024-04-29_UK_iHerb,Pre-Workout,2024-04-29,UK,iHerb,161,36.0
2024-04-29_Canada_Amazon,BCAA,2024-04-29,Canada,Amazon,176,26.69
2024-04-29_UK_Walmart,Creatine,2024-04-29,UK,Walmart,176,56.32
2024-04-29_Canada_Walmart,Zinc,2024-04-29,Canada,Walmart,149,35.22
2024-04-29_Canada_Amazon,Collagen Peptides,2024-04-29,Canada,Amazon,141,24.7
2024-04-29_USA_Amazon,Magnesium,2024-04-29,USA,Amazon,169,22.95
2024-04-29_USA_iHerb,Ashwagandha,2024-04-29,USA,iHerb,135,55.65
2024-04-29_USA_iHerb,Melatonin,2024-04-29,USA,iHerb,152,34.64
2024-04-29_USA_Amazon,Biotin,2024-04-29,USA,Amazon,160,32.76
2024-04-29_USA_Amazon,Green Tea Extract,2024-04-29,USA,Amazon,143,31.44
2024-04-29_UK_Walmart,Iron Supplement,2024-04-29,UK,Walmart,161,19.58
2024-04-29_Canada_iHerb,Electrolyte Powder,2024-04-29,Canada,iHerb,128,17.83
2024-05-06_USA_Walmart,Whey Protein,2024-05-06,USA,Walmart,163,19.82
2024-05-06_USA_Amazon,Vitamin C,2024-05-06,USA,Amazon,157,57.19
2024-05-06_Canada_iHerb,Fish Oil,2024-05-06,Canada,iHerb,151,52.31
2024-05-06_Canada_Walmart,Multivitamin,2024-05-06,Canada,Walmart,153,44.49
2024-05-06_Canada_Amazon,Pre-Workout,2024-05-06,Canada,Amazon,139,23.43
2024-05-06_Canada_iHerb,BCAA,2024-05-06,Canada,iHerb,138,22.07
2024-05-06_UK_iHerb,Creatine,2024-05-06,UK,iHerb,166,29.32
2024-05-06_UK_iHerb,Zinc,2024-05-06,UK,iHerb,139,33.32
2024-05-06_USA_Amazon,Collagen Peptides,2024-05-06,USA,Amazon,164,31.91
2024-05-06_UK_Walmart,Magnesium,2024-05-06,UK,Walmart,146,39.01
2024-05-06_UK_Walmart,Ashwagandha,2024-05-06,UK,Walmart,143,16.64
2024-05-06_USA_Walmart,Melatonin,2024-05-06,USA,Walmart,128,10.98
2024-05-06_USA_Amazon,Biotin,2024-05-06,USA,Amazon,125,55.66
2024-05-06_Canada_Amazon,Green Tea Extract,2024-05-06,Canada,Amazon,172,13.63
2024-05-06_Canada_iHerb,Iron Supplement,2024-05-06,Canada,iHerb,149,43.56
2024-05-06_USA_Walmart,Electrolyte Powder,2024-05-06,USA,Walmart,149,10.5
2024-05-13_Canada_iHerb,Whey Protein,2024-05-13,Canada,iHerb,149,44.34
